FileName :   CHRG10_5C_ol.qtiDat 
Signal(s) Used :  Mg Ka, Mn Ka, Ni Ka, Fe Ka, Si Ka, Ca Ka, Al Ka, Ti Ka 
Spectromers Conditions :   Sp4 TAP,  Sp5 LIF,  Sp3 LLIF,  Sp5 LIF,  Sp1 LTAP,  Sp2 PET,  Sp4 TAP,  Sp2 PET 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp3 LLIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144) 
Column Conditions :  Cond 1 : 15keV 60nA  
Date :  28-Oct-2013 
User Name :  sx 
Setup Name :  lucy_ol_24oct2013.qtiSet 
DataSet Comment :  CHRG10_5C_ol26_1 
Comment :   
Analysis Date :  26/10/2013 17:10:21 
Project Name :  Lucy Tweed 
Sample Name :  24 October 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1317	2728	3	2074	2433	Inte	 
  Sp5(Mn Ka)	1822	364	3	1007	399	Inte	 
  Sp3(Ni Ka)	1821	359	3	560	816	Inte	 
  Sp5(Fe Ka)	1822	364	3	1007	399	Inte	 
  Sp1(Si Ka)	1301	2639	3	2008	2194	Inte	 
  Sp2(Ca Ka)	1303	917	3	890	2548	Inte	 
  Sp4(Al Ka)	1317	2728	3	2074	2433	Inte	 
  Sp2(Ti Ka)	1303	917	3	890	2548	Inte 
Peak Position :   Sp4 38517 (-500, 500),  Sp5 52203 (200, 1.0221),  Sp3 41166 (-250, 300),  Sp5 48080 (-250, 300),  Sp1 27737 (-500, 300),  Sp2 38382 (-300, 250),  Sp4 32477 (-500, 500),  Sp2 31419 (-350, 250) 
Current Sample Position :   X = 12635 Y = 30746 Z = -241 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Mn On Mn 
 Ni On NiO 
 Fe On Fayalite 
 Si, Ca On Diopside 
 Al On Cor 
 Ti On Rutile 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Cor = O  : 47.1%, Al : 52.9% 
 Rutile = Ti : 59.95%, O  : 40.05% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg015.calDat 
 Mn : Mn_Mn_Mn003.calDat 
 Ni : NiO_Ni_Ni001.calDat 
 Fe : Fayalite_Fe_Fe001.calDat 
 Si, Ca : Diopside_Si_Si_Ca002.calDat 
 Al : Cor_Al_Al016.calDat 
 Ti : Rutile_Ti235.calDat 
Beam Size :  1 µm 

DataSet/Point	Mg	Mn	Ni	Fe	Si	Ca	Al	Ti	O	X	Y	Z	Comment	Point#	Date	
35 / 1 . 	0.6828	0.0245	0.0142	0.6177	0.3005	0.0099	0.0044	0.0148		14720.	26566.	-170.	CHRG10_5C_ol22_2	 35	27/10/2013 13:52:52	
36 / 1 . 	0.6804	0.0249	0.0141	0.6073	0.2995	0.0097	0.0044	0.0149		14952.	26523.	-174.	CHRG10_5C_ol22_3	 36	27/10/2013 13:58:04	
37 / 1 . 	0.6719	0.0248	0.0137	0.6528	0.2988	0.0098	0.0043	0.0147		16464.	26236.	-167.	CHRG10_5C_ol21_1	 37	27/10/2013 14:03:16	
38 / 1 . 	0.6734	0.0249	0.0138	0.6506	0.3000	0.0099	0.0044	0.0147		16445.	26352.	-167.	CHRG10_5C_ol21_2	 38	27/10/2013 14:08:28	
39 / 1 . 	0.6706	0.0248	0.0137	0.6542	0.2970	0.0100	0.0043	0.0148		16746.	26241.	-167.	CHRG10_5C_ol21_3	 39	27/10/2013 14:13:39	
40 / 1 . 	0.6906	0.0245	0.0142	0.5896	0.3015	0.0100	0.0044	0.0149		18174.	25793.	-158.	CHRG10_5C_ol20_1	 40	27/10/2013 14:18:48	
41 / 1 . 	0.6903	0.0238	0.0140	0.5923	0.2976	0.0098	0.0044	0.0148		18126.	25865.	-164.	CHRG10_5C_ol20_2	 41	27/10/2013 14:23:57	
42 / 1 . 	0.6880	0.0242	0.0140	0.5884	0.3004	0.0098	0.0043	0.0150		18523.	25770.	-164.	CHRG10_5C_ol20_3	 42	27/10/2013 14:29:05	
43 / 1 . 	0.6715	0.0250	0.0137	0.6376	0.2952	0.0099	0.0043	0.0146		17926.	23960.	-131.	CHRG10_5C_ol19_1	 43	27/10/2013 14:34:14	
44 / 1 . 	0.6735	0.0249	0.0137	0.6458	0.2968	0.0098	0.0043	0.0144		17835.	23939.	-131.	CHRG10_5C_ol19_2	 44	27/10/2013 14:39:23	
45 / 1 . 	0.6734	0.0250	0.0138	0.6435	0.2943	0.0098	0.0044	0.0149		18093.	23799.	-129.	CHRG10_5C_ol19_3	 45	27/10/2013 14:44:31	
46 / 1 . 	0.6706	0.0247	0.0136	0.6463	0.2984	0.0098	0.0043	0.0148		15767.	24406.	-137.	CHRG10_5C_ol17_1	 46	27/10/2013 14:49:40	
47 / 1 . 	0.6667	0.0251	0.0136	0.6533	0.2957	0.0097	0.0043	0.0146		15691.	24406.	-137.	CHRG10_5C_ol17_2	 47	27/10/2013 14:54:49	
48 / 1 . 	0.6704	0.0246	0.0138	0.6518	0.2975	0.0098	0.0044	0.0147		15819.	24500.	-137.	CHRG10_5C_ol17_3	 48	27/10/2013 15:00:00	
49 / 1 . 	0.6413	0.0254	0.0136	0.7419	0.2925	0.0097	0.0043	0.0152		13769.	24473.	-136.	CHRG10_5C_ol16_1	 49	27/10/2013 15:05:13	
50 / 1 . 	0.6409	0.0257	0.0134	0.7401	0.2919	0.0097	0.0043	0.0149		13752.	24381.	-136.	CHRG10_5C_ol16_2	 50	27/10/2013 15:10:25	
51 / 1 . 	0.6419	0.0257	0.0137	0.7393	0.2917	0.0097	0.0043	0.0147		13693.	24428.	-136.	CHRG10_5C_ol16_3	 51	27/10/2013 15:15:37	
