Ref_number,Sample_number,Volcanic_zone,System,Eruption,Location,Phase,Phase_number,Point_number,Core_rim,Profile_distance,Pheno_xeno_nod_gm,Texture,Inclusion,Hostref,Machine,Lab,Analyst,Comment,Point,Date,Notes,SiO2,TiO2,Al203,Cr2O3,V2O3,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,NiO,SO2,F,Cl,Total,SiO2_err,TiO2_err,Al2O3_err,Cr2O3_err,V2O3_err,Fe2O3_err,FeO_err,MnO_err,MgO_err,CaO_err,Na2O_err,K2O_err,P2O5_err,NiO_err,SO2_err,F_err,Cl_err,SiO2_dl,TiO2_dl,Al203_dl,Cr2O3_dl,V2O3_dl,Fe2O3_dl,FeO_dl,MnO_dl,MgO_dl,CaO_dl,Na2O_dl,K2O_dl,P2O5_dl,NiO_dl,SO2_dl,F_dl,Cl_dl,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol11,31,31/10/2013,0.0000,40.7921,0.0000,0.0343,0.0802,0.0000,0.0000,11.0976,0.1577,47.1585,0.3108,0.0000,0.0000,0.0000,0.3082,0.0000,0.0000,0.0000,99.9392,0.6189,0.0212,0.0037,0.0273,0.0000,0.0000,0.4523,0.0190,1.4190,0.0107,0.0000,9.0000,0.0000,0.0158,0.0000,0.0000,0.0000,250.0000,258.0000,41.0000,293.0000,0.0000,0.0000,902.0000,194.0000,447.0000,64.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol11,32,31/10/2013,0.0000,40.7106,0.0000,0.0384,0.0407,0.0000,0.0000,11.2212,0.1600,46.8854,0.2842,0.0000,0.0000,0.0000,0.2894,0.0000,0.0000,0.0000,99.6299,0.6176,0.0217,0.0037,0.0266,0.0000,0.0000,0.4549,0.0195,1.4108,0.0102,0.0000,9.0000,0.0000,0.0155,0.0000,0.0000,0.0000,249.0000,261.0000,40.0000,303.0000,0.0000,0.0000,898.0000,201.0000,449.0000,66.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol11,33,31/10/2013,0.0000,40.7954,0.0000,0.0374,0.0294,0.0000,0.0000,11.3880,0.1761,47.0241,0.2879,0.0000,0.0000,0.0000,0.2877,0.0000,0.0000,0.0000,100.0260,0.6190,0.0222,0.0037,0.0249,0.0000,0.0000,0.4611,0.0196,1.4151,0.0102,0.0000,9.0000,0.0000,0.0155,0.0000,0.0000,0.0000,249.0000,267.0000,40.0000,286.0000,0.0000,0.0000,888.0000,198.0000,441.0000,64.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol12,34,31/10/2013,0.0000,41.0586,0.0000,0.0319,0.0443,0.0000,0.0000,11.0364,0.1608,47.1986,0.2532,0.0000,0.0000,0.0000,0.2858,0.0000,0.0000,0.0000,100.0695,0.6229,0.0218,0.0036,0.0257,0.0000,0.0000,0.4498,0.0191,1.4202,0.0096,0.0000,9.0000,0.0000,0.0155,0.0000,0.0000,0.0000,252.0000,264.0000,40.0000,289.0000,0.0000,0.0000,844.0000,196.0000,440.0000,65.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol12,35,31/10/2013,0.0000,40.9515,0.0111,0.0284,0.0360,0.0000,0.0000,11.1796,0.1675,46.9608,0.2634,0.0000,0.0000,0.0000,0.2882,0.0000,0.0000,0.0000,99.8865,0.6213,0.0220,0.0036,0.0264,0.0000,0.0000,0.4541,0.0191,1.4132,0.0098,0.0000,9.0000,0.0000,0.0155,0.0000,0.0000,0.0000,251.0000,262.0000,40.0000,302.0000,0.0000,0.0000,842.0000,193.0000,454.0000,65.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol12,36,31/10/2013,0.0000,41.0546,0.0044,0.0300,0.0257,0.0000,0.0000,10.9340,0.1681,47.2987,0.2975,0.0000,0.0000,0.0000,0.2888,0.0000,0.0000,0.0000,100.1018,0.6229,0.0221,0.0036,0.0270,0.0000,0.0000,0.4479,0.0192,1.4232,0.0104,0.0000,9.0000,0.0000,0.0155,0.0000,0.0000,0.0000,250.0000,265.0000,40.0000,314.0000,0.0000,0.0000,917.0000,195.0000,441.0000,65.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol13,37,31/10/2013,0.0000,40.5358,0.0022,0.0650,0.0491,0.0000,0.0000,11.0247,0.1624,47.0238,0.3095,0.0000,0.0000,0.0000,0.3122,0.0000,0.0000,0.0000,99.4847,0.6151,0.0221,0.0039,0.0272,0.0000,0.0000,0.4505,0.0192,1.4151,0.0107,0.0000,9.0000,0.0000,0.0159,0.0000,0.0000,0.0000,250.0000,265.0000,40.0000,306.0000,0.0000,0.0000,911.0000,197.0000,456.0000,65.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol13,38,31/10/2013,0.0000,40.7175,0.0082,0.0661,0.0798,0.0000,0.0000,10.9168,0.1584,47.1125,0.3173,0.0000,0.0000,0.0000,0.3123,0.0000,0.0000,0.0000,99.6889,0.6178,0.0221,0.0039,0.0276,0.0000,0.0000,0.4469,0.0191,1.4176,0.0108,0.0000,9.0000,0.0000,0.0159,0.0000,0.0000,0.0000,250.0000,264.0000,40.0000,297.0000,0.0000,0.0000,901.0000,196.0000,443.0000,64.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol13,39,31/10/2013,0.0000,40.8726,0.0245,0.0630,0.0650,0.0000,0.0000,10.9813,0.1630,46.9521,0.3099,0.0000,0.0000,0.0000,0.2980,0.0000,0.0000,0.0000,99.7294,0.6201,0.0218,0.0039,0.0273,0.0000,0.0000,0.4488,0.0190,1.4128,0.0107,0.0000,9.0000,0.0000,0.0157,0.0000,0.0000,0.0000,250.0000,255.0000,41.0000,300.0000,0.0000,0.0000,940.0000,194.0000,442.0000,65.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol14,40,31/10/2013,0.0000,40.9303,0.0130,0.0622,0.0556,0.0000,0.0000,11.0041,0.1601,47.2591,0.3193,0.0000,0.0000,0.0000,0.3024,0.0000,0.0000,0.0000,100.1062,0.6210,0.0222,0.0039,0.0273,0.0000,0.0000,0.4501,0.0195,1.4220,0.0108,0.0000,9.0000,0.0000,0.0158,0.0000,0.0000,0.0000,253.0000,264.0000,0.0000,304.0000,0.0000,0.0000,943.0000,202.0000,456.0000,65.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol14,41,31/10/2013,0.0000,40.7471,0.0193,0.0573,0.0508,0.0000,0.0000,10.6782,0.1504,47.0461,0.3193,0.0000,0.0000,0.0000,0.3169,0.0000,0.0000,0.0000,99.3853,0.6182,0.0219,0.0038,0.0271,0.0000,0.0000,0.4393,0.0192,1.4156,0.0109,0.0000,9.0000,0.0000,0.0160,0.0000,0.0000,0.0000,252.0000,257.0000,40.0000,304.0000,0.0000,0.0000,877.0000,200.0000,450.0000,66.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol14,42,31/10/2013,0.0000,40.7759,0.0000,0.0607,0.0656,0.0000,0.0000,11.2068,0.1707,47.1062,0.3101,0.0000,0.0000,0.0000,0.3052,0.0000,0.0000,0.0000,100.0013,0.6187,0.0216,0.0039,0.0263,0.0000,0.0000,0.4552,0.0191,1.4175,0.0107,0.0000,9.0000,0.0000,0.0158,0.0000,0.0000,0.0000,248.0000,262.0000,41.0000,286.0000,0.0000,0.0000,874.0000,193.0000,449.0000,65.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol15,43,31/10/2013,0.0000,40.6203,0.0138,0.0700,0.0753,0.0000,0.0000,10.9721,0.1593,46.9964,0.3214,0.0000,0.0000,0.0000,0.3115,0.0000,0.0000,0.0000,99.5402,0.6164,0.0218,0.0039,0.0275,0.0000,0.0000,0.4486,0.0190,1.4142,0.0109,0.0000,9.0000,0.0000,0.0159,0.0000,0.0000,0.0000,250.0000,258.0000,40.0000,298.0000,0.0000,0.0000,885.0000,194.0000,447.0000,64.0000,0.0000,9.0000,0.0000,146.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol15,44,31/10/2013,0.0000,40.7340,0.0016,0.0641,0.0631,0.0000,0.0000,11.2145,0.1654,47.2319,0.3242,0.0000,0.0000,0.0000,0.3104,0.0000,0.0000,0.0000,100.1093,0.6180,0.0220,0.0039,0.0272,0.0000,0.0000,0.4537,0.0188,1.4210,0.0110,0.0000,9.0000,0.0000,0.0159,0.0000,0.0000,0.0000,246.0000,264.0000,40.0000,300.0000,0.0000,0.0000,821.0000,190.0000,446.0000,65.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol15,45,31/10/2013,0.0000,40.8422,0.0000,0.0625,0.0427,0.0000,0.0000,11.0893,0.1649,47.1765,0.3124,0.0000,0.0000,0.0000,0.3046,0.0000,0.0000,0.0000,99.9951,0.6197,0.0220,0.0039,0.0272,0.0000,0.0000,0.4523,0.0191,1.4196,0.0108,0.0000,9.0000,0.0000,0.0157,0.0000,0.0000,0.0000,251.0000,268.0000,40.0000,309.0000,0.0000,0.0000,925.0000,195.0000,454.0000,66.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol16,46,31/10/2013,0.0000,40.6208,0.0000,0.0649,0.0542,0.0000,0.0000,11.8792,0.1588,46.4557,0.3187,0.0000,0.0000,0.0000,0.3084,0.0000,0.0000,0.0000,99.8607,0.6163,0.0225,0.0040,0.0266,0.0000,0.0000,0.4759,0.0193,1.3983,0.0108,0.0000,9.0000,0.0000,0.0159,0.0000,0.0000,0.0000,251.0000,273.0000,41.0000,295.0000,0.0000,0.0000,913.0000,198.0000,448.0000,65.0000,0.0000,9.0000,0.0000,1.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol16,47,31/10/2013,0.0000,40.4496,0.0139,0.0668,0.0403,0.0000,0.0000,12.5773,0.1651,45.9406,0.3170,0.0000,0.0000,0.0000,0.2958,0.0000,0.0000,0.0000,99.8663,0.6138,0.0224,0.0039,0.0275,0.0000,0.0000,0.4965,0.0196,1.3830,0.0108,0.0000,9.0000,0.0000,0.0158,0.0000,0.0000,0.0000,251.0000,266.0000,40.0000,313.0000,0.0000,0.0000,899.0000,201.0000,452.0000,65.0000,0.0000,9.0000,0.0000,146.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol16,48,31/10/2013,0.0000,40.7107,0.0076,0.0571,0.0356,0.0000,0.0000,11.3898,0.1579,46.6060,0.3196,0.0000,0.0000,0.0000,0.3127,0.0000,0.0000,0.0000,99.5969,0.6177,0.0220,0.0039,0.0264,0.0000,0.0000,0.4613,0.0192,1.4026,0.0109,0.0000,9.0000,0.0000,0.0159,0.0000,0.0000,0.0000,249.0000,262.0000,41.0000,302.0000,0.0000,0.0000,927.0000,197.0000,441.0000,65.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol17,49,31/10/2013,0.0000,40.6899,0.0136,0.0578,0.0316,0.0000,0.0000,11.1222,0.1579,47.1104,0.3089,0.0000,0.0000,0.0000,0.3110,0.0000,0.0000,0.0000,99.8033,0.6173,0.0220,0.0039,0.0272,0.0000,0.0000,0.4522,0.0192,1.4174,0.0107,0.0000,9.0000,0.0000,0.0158,0.0000,0.0000,0.0000,2.0000,261.0000,41.0000,313.0000,0.0000,0.0000,912.0000,198.0000,442.0000,65.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol17,50,31/10/2013,0.0000,40.7852,0.0159,0.0640,0.0377,0.0000,0.0000,10.8458,0.1622,47.1635,0.3204,0.0000,0.0000,0.0000,0.3117,0.0000,0.0000,0.0000,99.7064,0.6188,0.0220,0.0039,0.0271,0.0000,0.0000,0.4448,0.0188,1.4191,0.0109,0.0000,9.0000,0.0000,0.0158,0.0000,0.0000,0.0000,251.0000,259.0000,41.0000,310.0000,0.0000,0.0000,912.0000,191.0000,443.0000,66.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol17,51,31/10/2013,0.0000,40.8372,0.0000,0.0605,0.0782,0.0000,0.0000,10.8399,0.1597,47.0356,0.3140,0.0000,0.0000,0.0000,0.3047,0.0000,0.0000,0.0000,99.6297,0.6195,0.0216,0.0039,0.0274,0.0000,0.0000,0.4438,0.0188,1.4152,0.0108,0.0000,9.0000,0.0000,0.0158,0.0000,0.0000,0.0000,249.0000,265.0000,41.0000,295.0000,0.0000,0.0000,902.0000,191.0000,442.0000,65.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol18,52,31/10/2013,0.0000,40.6142,0.0000,0.0301,0.0438,0.0000,0.0000,12.3749,0.1745,46.0503,0.2887,0.0000,0.0000,0.0000,0.2832,0.0000,0.0000,0.0000,99.8596,0.6162,0.0221,0.0036,0.0265,0.0000,0.0000,0.4907,0.0194,1.3862,0.0103,0.0000,9.0000,0.0000,0.0156,0.0000,0.0000,0.0000,249.0000,273.0000,41.0000,300.0000,0.0000,0.0000,917.0000,196.0000,433.0000,65.0000,0.0000,9.0000,0.0000,146.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol18,53,31/10/2013,0.0000,40.5549,0.0256,0.0311,0.0234,0.0000,0.0000,12.1495,0.1870,45.7496,0.2905,0.0000,0.0000,0.0000,0.2787,0.0000,0.0000,0.0000,99.2902,0.6153,0.0217,0.0036,0.0260,0.0000,0.0000,0.4842,0.0196,1.3773,0.0102,0.0000,9.0000,0.0000,0.0154,0.0000,0.0000,0.0000,248.0000,2.0000,40.0000,303.0000,0.0000,0.0000,949.0000,196.0000,452.0000,64.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol18,54,31/10/2013,0.0000,40.3997,0.0183,0.0288,0.0267,0.0000,0.0000,12.4835,0.1861,45.8671,0.2594,0.0000,0.0000,0.0000,0.2843,0.0000,0.0000,0.0000,99.5538,0.6130,0.0216,0.0036,0.0273,0.0000,0.0000,0.4938,0.0200,1.3807,0.0098,0.0000,9.0000,0.0000,0.0155,0.0000,0.0000,0.0000,249.0000,2.0000,41.0000,318.0000,0.0000,0.0000,960.0000,202.0000,435.0000,65.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol19,55,31/10/2013,0.0000,40.6246,0.0245,0.0626,0.0555,0.0000,0.0000,10.9994,0.1477,47.0191,0.3129,0.0000,0.0000,0.0000,0.2948,0.0000,0.0000,0.0000,99.5411,0.6164,0.0222,0.0039,0.0279,0.0000,0.0000,0.4493,0.0195,1.4149,0.0108,0.0000,9.0000,0.0000,0.0157,0.0000,0.0000,0.0000,251.0000,260.0000,40.0000,311.0000,0.0000,0.0000,882.0000,204.0000,436.0000,66.0000,0.0000,9.0000,0.0000,146.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol19,56,31/10/2013,0.0000,40.6845,0.0264,0.0577,0.0515,0.0000,0.0000,10.8077,0.1603,46.9592,0.3117,0.0000,0.0000,0.0000,0.3015,0.0000,0.0000,0.0000,99.3604,0.6173,0.0218,0.0039,0.0276,0.0000,0.0000,0.4451,0.0191,1.4131,0.0107,0.0000,9.0000,0.0000,0.0157,0.0000,0.0000,0.0000,249.0000,255.0000,41.0000,310.0000,0.0000,0.0000,983.0000,196.0000,448.0000,66.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol19,57,31/10/2013,0.0000,40.8667,0.0214,0.0682,0.0466,0.0000,0.0000,10.8723,0.1643,47.2889,0.3328,0.0000,0.0000,0.0000,0.2950,0.0000,0.0000,0.0000,99.9561,0.6200,0.0216,0.0040,0.0278,0.0000,0.0000,0.4450,0.0191,1.4229,0.0111,0.0000,9.0000,0.0000,0.0158,0.0000,0.0000,0.0000,248.0000,253.0000,41.0000,315.0000,0.0000,0.0000,847.0000,195.0000,438.0000,65.0000,0.0000,9.0000,0.0000,147.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol20,58,31/10/2013,0.0000,40.6499,0.0297,0.0542,0.0464,0.0000,0.0000,11.0051,0.1584,46.9459,0.3407,0.0000,0.0000,0.0000,0.2951,0.0000,0.0000,0.0000,99.5254,0.6168,0.0221,0.0038,0.0270,0.0000,0.0000,0.4488,0.0192,1.4127,0.0113,0.0000,9.0000,0.0000,0.0156,0.0000,0.0000,0.0000,248.0000,257.0000,41.0000,304.0000,0.0000,0.0000,859.0000,198.0000,449.0000,65.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol20,59,31/10/2013,0.0000,40.7670,0.0088,0.0572,0.0057,0.0000,0.0000,10.9198,0.1712,47.1187,0.3389,0.0000,0.0000,0.0000,0.3177,0.0000,0.0000,0.0000,99.7050,0.6185,0.0219,0.0038,0.0273,0.0000,0.0000,0.4459,0.0190,1.4176,0.0112,0.0000,9.0000,0.0000,0.0159,0.0000,0.0000,0.0000,246.0000,260.0000,40.0000,327.0000,0.0000,0.0000,918.0000,191.0000,439.0000,65.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol20,60,31/10/2013,0.0000,40.7645,0.0012,0.0584,0.0223,0.0000,0.0000,10.8421,0.1507,47.1161,0.3589,0.0000,0.0000,0.0000,0.2812,0.0000,0.0000,0.0000,99.5954,0.6185,0.0223,0.0039,0.0264,0.0000,0.0000,0.4454,0.0192,1.4177,0.0117,0.0000,9.0000,0.0000,0.0155,0.0000,0.0000,0.0000,248.0000,268.0000,41.0000,308.0000,0.0000,0.0000,939.0000,199.0000,442.0000,65.0000,0.0000,9.0000,0.0000,146.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol21,61,31/10/2013,0.0000,40.9271,0.0171,0.0607,0.0458,0.0000,0.0000,11.2312,0.1670,46.6881,0.3217,0.0000,0.0000,0.0000,0.2957,0.0000,0.0000,0.0000,99.7543,0.6209,0.0214,0.0039,0.0270,0.0000,0.0000,0.4557,0.0192,1.4049,0.0109,0.0000,9.0000,0.0000,0.0157,0.0000,0.0000,0.0000,248.0000,252.0000,40.0000,305.0000,0.0000,0.0000,929.0000,195.0000,441.0000,66.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol21,62,31/10/2013,0.0000,40.9574,0.0019,0.0547,0.0459,0.0000,0.0000,11.0568,0.1560,47.2598,0.3189,0.0000,0.0000,0.0000,0.2841,0.0000,0.0000,0.0000,100.1355,0.6214,0.0223,0.0038,0.0265,0.0000,0.0000,0.4512,0.0189,1.4220,0.0108,0.0000,9.0000,0.0000,0.0154,0.0000,0.0000,0.0000,249.0000,268.0000,40.0000,298.0000,0.0000,0.0000,909.0000,194.0000,448.0000,65.0000,0.0000,9.0000,0.0000,144.0000,0.0000,0.0000,0.0000,
-1,09KS_04_A,NVZ,kistufell,kistufell,kistufell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,09KS_04(A)_ol21,63,31/10/2013,0.0000,40.9224,0.0131,0.0671,0.0418,0.0000,0.0000,11.0749,0.1566,47.1663,0.3181,0.0000,0.0000,0.0000,0.2973,0.0000,0.0000,0.0000,100.0575,0.6208,0.0223,0.0039,0.0268,0.0000,0.0000,0.4512,0.0193,1.4191,0.0109,0.0000,9.0000,0.0000,0.0157,0.0000,0.0000,0.0000,247.0000,264.0000,40.0000,304.0000,0.0000,0.0000,910.0000,200.0000,441.0000,66.0000,0.0000,9.0000,0.0000,145.0000,0.0000,0.0000,0.0000,
