Ref_number	Sample_number	Volcanic_zone	System	Eruption	Location	Phase	Phase_number	Point_number	Core_rim	Profile_distance	Pheno_xeno_nod_gm	Texture	Inclusion	Hostref	Machine	Lab	Analyst	Comment		Point	Date	Notes		SiO2	TiO2	Al203	Cr2O3	V2O3	Fe2O3	FeO	MnO	MgO	CaO	Na2O	K2O	P2O5	NiO	SO2	F	Cl	Total	SiO2_err	TiO2_err	Al2O3_err	Cr2O3_err	V2O3_err	Fe2O3_err	FeO_err	MnO_err	MgO_err	CaO_err	Na2O_err	K2O_err	P2O5_err	NiO_err	SO2_err	F_err	Cl_err	SiO2_dl	TiO2_dl	Al203_dl	Cr2O3_dl	V2O3_dl	Fe2O3_dl	FeO_dl	MnO_dl	MgO_dl	CaO_dl	Na2O_dl	K2O_dl	P2O5_dl	NiO_dl	SO2_dl	F_dl	Cl_dl
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol18		49	10/11/2013	01:56:57	0	40.7341	0	0.0383	0.0516	0	0	12.4642	0.1901	46.2626	0.296	0	0	0.0166	0.2235	0	0	0	100.2769	0.4412	0.0255	0.0125	0.0416	0	0	0.4739	0.0242	0.6621	0.0189	0	0	0	0.0252	0	0	0	250	310	139	457	0	0	976	242	363	128	0	0	0	243	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol18		50	10/11/2013	02:05:31	0	40.8348	0	0.0534	0.017	0	0	12.7338	0.18	46.476	0.244	0	0	0.0048	0.2247	0	0	0	100.7684	0.4418	0.0244	0.0128	0.0416	0	0	0.4748	0.0245	0.6639	0.0173	0	0	0	0.025	0	0	0	245	300	139	490	0	0	903	249	352	127	0	0	0	241	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol18		51	10/11/2013	02:14:00	0	40.7879	0	0.0463	0	0	0	12.4805	0.168	46.3428	0.2732	0	0	0.0058	0.2203	0	0	0	100.3248	0.4414	0.0254	0.0126	0.0433	0	0	0.4695	0.0238	0.6621	0.0183	0	0	0	0.0249	0	0	0	245	309	138	527	0	0	988	244	354	130	0	0	0	241	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol19		52	10/11/2013	02:22:30	0	40.7593	0.0115	0.0778	0.0715	0	0	11.7504	0.1785	46.6807	0.3064	0	0	0.0116	0.3017	0	0	0	100.1494	0.4417	0.026	0.0138	0.0482	0	0	0.4559	0.0235	0.6683	0.0192	0	0	0	0.0272	0	0	0	2	309	144	525	0	0	945	236	367	129	0	0	0	244	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol19		53	10/11/2013	02:31:00	0	40.8633	0	0.0721	0.0664	0	0	12.0239	0.1825	47.055	0.303	0	0	0	0.3369	0	0	0	100.9032	0.4421	0.0251	0.0134	0.0477	0	0	0.4538	0.0235	0.6718	0.0189	0	0	0	0.0274	0	0	0	244	304	141	526	0	0	800	235	357	125	0	0	0	233	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol19		54	10/11/2013	02:39:30	0	40.9059	0.01	0.0834	0.0777	0	0	12.1192	0.1711	46.7887	0.3031	0	0	0.0047	0.2979	0	0	0	100.7615	0.443	0.0255	0.0134	0.0454	0	0	0.4633	0.0236	0.6693	0.019	0	0	0	0.0267	0	0	0	251	303	138	483	0	0	908	240	365	126	0	0	0	238	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol20		55	10/11/2013	02:48:02	0	40.765	0.0074	0.0296	0.0439	0	0	13.379	0.1913	45.7126	0.2578	0	0	0.0176	0.2372	0	0	0	100.6414	0.4411	0.0241	0.0126	0.0431	0	0	0.4926	0.0244	0.6535	0.0175	0	0	0	0.0252	0	0	0	242	287	143	485	0	0	908	246	353	124	0	0	0	240	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol20		56	10/11/2013	02:56:30	0	40.5732	0.0141	0.0444	0.0556	0	0	13.5798	0.2031	45.6599	0.2294	0	0	0.013	0.2336	0	0	0	100.606	0.439	0.0254	0.0128	0.0402	0	0	0.4974	0.0247	0.6528	0.017	0	0	0	0.025	0	0	0	242	302	141	438	0	0	882	246	358	128	0	0	0	237	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol20		57	10/11/2013	03:05:00	0	40.602	0	0.0367	0.0124	0	0	13.7795	0.1875	45.7732	0.2393	0	0	0.0081	0.2079	0	0	0	100.8466	0.4393	0.025	0.0128	0.042	0	0	0.5037	0.0253	0.6544	0.0171	0	0	0	0.0247	0	0	0	245	302	143	498	0	0	925	259	354	125	0	0	0	242	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol21		58	10/11/2013	03:13:30	0	40.1913	0.0135	0.0464	0.0355	0	0	15.5874	0.2238	44.3242	0.2266	0	0	0.0113	0.193	0	0	0	100.8528	0.435	0.0244	0.0126	0.0419	0	0	0.553	0.0252	0.6347	0.0169	0	0	0	0.0241	0	0	0	244	289	138	478	0	0	948	246	356	128	0	0	0	240	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol21		59	10/11/2013	03:22:02	0	40.1966	0.0028	0.066	0.0094	0	0	16.0249	0.2436	43.8969	0.2047	0	0	0.0057	0.1807	0	0	0	100.8314	0.435	0.0252	0.0134	0.0423	0	0	0.5646	0.025	0.6289	0.0162	0	0	0	0.0242	0	0	0	242	302	142	505	0	0	923	237	351	127	0	0	0	244	0	0	0
-1	BLA2013_01G_B	NVZ	Fremri-Namur	Blafjall	Blafjall	ol	-1	-1	-1	-1	-1	-1	-1	-1	SX100	Cambridge	Lucy_Tweed	BLA2013_01G(B)_ol21		60	10/11/2013	03:30:33	0	40.1405	0	0.0519	0.0078	0	0	15.1663	0.2442	44.4003	0.2163	0	0	0.0079	0.1853	0	0	0	100.4203	0.4349	0.0263	0.0127	0.0424	0	0	0.5483	0.0254	0.637	0.0166	0	0	0	0.0244	0	0	0	250	316	138	506	0	0	985	242	356	127	0	0	0	246	0	0	0
