FileName	:			09KS_04(B)_points.qtiDat																																																														
Signal(s)	Used	:		Mg	Ka		Si	Ka		Ti	Ka		Cr	Ka		Fe	Ka		Al	Ka		Ca	Ka		Mn	Ka		Ni	Ka																																					
16	/	1	0		427	243	258	301	885	39	62	198	139		-9242	3907	-10	09KS_04(B)_ol6		16	04/11/2013	09:05:06																																												
17	/	1	0		430	243	255	290	870	39	62	197	140		-9195	3784	-12	09KS_04(B)_ol6		17	04/11/2013	09:11:44																																												
18	/	1	0		432	243	257	290	863	39	62	193	139		-9117	3852	-12	09KS_04(B)_ol6		18	04/11/2013	09:18:26																																												
19	/	1	0		441	248	257	299	903	41	65	205	145		-12120	3553	10	09KS_04(B)_ol7		19	04/11/2013	09:25:05																																												
20	/	1	0		435	243	257	306	945	40	63	201	143		-12057	3592	12	09KS_04(B)_ol7		20	04/11/2013	09:31:55																																												
21	/	1	0		449	249	268	312	954	39	62	193	140		-12057	3546	12	09KS_04(B)_ol7		21	04/11/2013	09:38:39																																												
22	/	1	0		443	251	281	307	957	41	64	204	148		-14926	3488	27	09KS_04(B)_ol8		22	04/11/2013	09:45:27																																												
23	/	1	0		437	242	253	298	911	40	64	198	144		-14795	3339	29	09KS_04(B)_ol8		23	04/11/2013	09:52:09																																												
24	/	1	0		446	249	261	301	913	41	64	196	146		-14650	3470	26	09KS_04(B)_ol8		24	04/11/2013	09:58:53																																												
25	/	1	0		445	251	258	313	926	40	64	197	144		-17879	3215	47	09KS_04(B)_ol9		25	04/11/2013	10:05:39																																												
26	/	1	0		422	243	247	306	876	40	62	202	145		-17940	3130	49	09KS_04(B)_ol9		26	04/11/2013	10:12:23																																												
27	/	1	0		440	251	265	299	955	39	62	190	139		-17833	3177	49	09KS_04(B)_ol9		27	04/11/2013	10:19:07																																												
28	/	1	0		442	247	259	304	854	40	62	194	140		-21195	3006	65	09KS_04(B)_ol10		28	04/11/2013	10:25:46																																												
29	/	1	0		438	247	260	312	952	41	64	200	143		-21072	3056	69	09KS_04(B)_ol10		29	04/11/2013	10:32:29																																												
30	/	1	0		448	252	262	314	945	40	62	191	140		-21004	3053	66	09KS_04(B)_ol10		30	04/11/2013	10:39:20																																												
31	/	1	0		431	243	254	291	876	41	65	203	145		-22436	114	74	09KS_04(B)_ol11		31	04/11/2013	10:46:01																																												
32	/	1	0		444	253	253	317	909	40	64	201	144		-22335	119	74	09KS_04(B)_ol11		32	04/11/2013	10:52:45																																												
33	/	1	0		443	253	274	302	922	41	64	195	146		-22405	40	75	09KS_04(B)_ol11		33	04/11/2013	10:59:27																																												
1	/	1	0		431	240	256	305	869	39	62	193	141		-19289	-316	57	09KS_04(B)_ol12	0		1	04/11/2013	15:51:29																																											
2	/	1	0		433	247	268	308	922	39	63	201	140		-19131	-218	56	09KS_04(B)_ol12	185.93		2	04/11/2013	15:58:11																																											
3	/	1	0		451	249	257	307	903	40	64	206	145		-19035	-360	54	09KS_04(B)_ol12	257.8		3	04/11/2013	16:04:54																																											
4	/	1	0		451	250	267	317	981	40	64	200	145		-15527	208	30	09KS_04(B)_ol13	3798.41		4	04/11/2013	16:11:42																																											
5	/	1	0		440	242	250	298	894	40	64	200	145		-15391	240	32	09KS_04(B)_ol13	3937.53		5	04/11/2013	16:18:28																																											
6	/	1	0		446	252	264	308	923	40	64	203	145		-15377	-15	32	09KS_04(B)_ol13	3923.64		6	04/11/2013	16:25:15																																											
7	/	1	0		447	251	261	317	846	39	63	191	140		-12294	545	11	09KS_04(B)_ol14	7047.94		7	04/11/2013	16:32:03																																											
8	/	1	0		440	249	256	290	932	41	64	204	146		-12138	621	11	09KS_04(B)_ol14	7212.27		8	04/11/2013	16:38:45																																											
9	/	1	0		441	250	259	304	945	41	64	207	146		-12172	463	11	09KS_04(B)_ol14	7159.65		9	04/11/2013	16:45:33																																											
10	/	1	0		429	242	255	289	883	40	64	199	146		-9728	918	-6	09KS_04(B)_ol15	9640.51		10	04/11/2013	16:52:23																																											
11	/	1	0		450	251	262	302	942	41	64	200	147		-9829	798	-6	09KS_04(B)_ol15	9525.57		11	04/11/2013	16:59:10																																											
12	/	1	0		439	245	261	291	937	41	64	195	144		-9829	759	-6	09KS_04(B)_ol15	9521.09		12	04/11/2013	17:05:56																																											
